,name,distance,latitude,longitude,api,query
403,WVRST,940,43.636533,-79.395854,foursquare,bar
404,Bar Wellington,806,43.636533,-79.395854,foursquare,bar
405,Belgian Moon Brewery,746,43.636533,-79.395854,foursquare,bar
406,Thompson Rooftop Lounge,880,43.636533,-79.395854,foursquare,bar
407,The Rec Room,890,43.636533,-79.395854,foursquare,bar
408,360 Restaurant,973,43.636533,-79.395854,foursquare,bar
409,Belfast Love,953,43.636533,-79.395854,foursquare,bar
410,Bar+ Karaoke Lounge,174,43.659777000000005,-79.382767,foursquare,bar
411,T Bar,118,43.659777000000005,-79.382767,foursquare,bar
412,The Queen and Beaver Public House,263,43.659777000000005,-79.382767,foursquare,bar
413,Hair of the Dog,420,43.659777000000005,-79.382767,foursquare,bar
414,Woody's,547,43.659777000000005,-79.382767,foursquare,bar
415,Churchmouse & Firkin,571,43.659777000000005,-79.382767,foursquare,bar
416,Black Eagle,524,43.659777000000005,-79.382767,foursquare,bar
417,Sin and Redemption,918,43.659777000000005,-79.382767,foursquare,bar
418,Neo Coffee Bar,249,43.659777000000005,-79.382767,foursquare,bar
419,Prenup Pub,974,43.659777000000005,-79.382767,foursquare,bar
420,Library Bar,224,43.643667,-79.380414,foursquare,bar
421,Earl's Kitchen & Bar,544,43.643667,-79.380414,foursquare,bar
422,Pravda Vodka Bar,706,43.643667,-79.380414,foursquare,bar
423,Steam Whistle Brewing,577,43.643667,-79.380414,foursquare,bar
424,RS - Real Sports,128,43.643667,-79.380414,foursquare,bar
425,Beer Bistro,688,43.643667,-79.380414,foursquare,bar
426,C'est What,770,43.643667,-79.380414,foursquare,bar
427,Amsterdam BrewHouse,710,43.643667,-79.380414,foursquare,bar
428,Wvrst Union Station,163,43.643667,-79.380414,foursquare,bar
429,Town Crier Pub,928,43.643667,-79.380414,foursquare,bar
430,Stout Irish Pub,432,43.666233,-79.373327,foursquare,bar
431,Boutique Bar,611,43.666233,-79.373327,foursquare,bar
432,House on Parliament,525,43.666233,-79.373327,foursquare,bar
433,Hair of the Dog,634,43.666233,-79.373327,foursquare,bar
434,Woody's,601,43.666233,-79.373327,foursquare,bar
435,Churchmouse & Firkin,596,43.666233,-79.373327,foursquare,bar
436,Black Eagle,594,43.666233,-79.373327,foursquare,bar
437,The Keg Steakhouse & Bar,404,43.666233,-79.373327,foursquare,bar
438,The Irv Gastro Pub,368,43.666233,-79.373327,foursquare,bar
439,Kintaro Izakaya,603,43.666233,-79.373327,foursquare,bar
440,Bar Hop,610,43.640114000000004,-79.393249,foursquare,bar
441,Bar Hop Brewco,995,43.640114000000004,-79.393249,foursquare,bar
442,The Cloak Bar,549,43.640114000000004,-79.393249,foursquare,bar
443,Steam Whistle Brewing,527,43.640114000000004,-79.393249,foursquare,bar
444,Amsterdam BrewHouse,714,43.640114000000004,-79.393249,foursquare,bar
445,Victor Restaurant & Bar,636,43.640114000000004,-79.393249,foursquare,bar
446,Bang Sue Bar,679,43.640114000000004,-79.393249,foursquare,bar
447,WVRST,756,43.640114000000004,-79.393249,foursquare,bar
448,Town Crier Pub,921,43.640114000000004,-79.393249,foursquare,bar
449,The Loose Moose Tap & Grill,941,43.640114000000004,-79.393249,foursquare,bar
450,The Embassy Bar,61,43.653766,-79.4016759,foursquare,bar
451,Bar Hop Brewco,842,43.653766,-79.4016759,foursquare,bar
452,Cocktail Bar,986,43.653766,-79.4016759,foursquare,bar
453,416 Snack Bar,720,43.653766,-79.4016759,foursquare,bar
454,Cold Tea,67,43.653766,-79.4016759,foursquare,bar
455,Her Father's Cider Bar + Kitchen,995,43.653766,-79.4016759,foursquare,bar
456,Hard Luck Bar,494,43.653766,-79.4016759,foursquare,bar
457,The Dog and Tiger Kitchen and Bar,812,43.653766,-79.4016759,foursquare,bar
458,BarChef,648,43.653766,-79.4016759,foursquare,bar
459,Grey Gardens,37,43.653766,-79.4016759,foursquare,bar
460,Bar Neon,603,43.6538888888889,-79.44138888888891,foursquare,bar
461,Laylow Beer Bar and Eatery,629,43.6538888888889,-79.44138888888891,foursquare,bar
462,The 3 Speed,651,43.6538888888889,-79.44138888888891,foursquare,bar
463,Bandit Brewery,662,43.6538888888889,-79.44138888888891,foursquare,bar
464,Burdock,685,43.6538888888889,-79.44138888888891,foursquare,bar
465,Henderson Brewing Co,336,43.6538888888889,-79.44138888888891,foursquare,bar
466,Black Dice Cafe,716,43.6538888888889,-79.44138888888891,foursquare,bar
467,The Gaslight,655,43.6538888888889,-79.44138888888891,foursquare,bar
468,The Dizzy,908,43.6538888888889,-79.44138888888891,foursquare,bar
469,The 47,569,43.6538888888889,-79.44138888888891,foursquare,bar
470,Bandit Brewery,553,43.6508333333333,-79.44305555555559,foursquare,bar
471,Bar Neon,967,43.6508333333333,-79.44305555555559,foursquare,bar
472,Laylow Beer Bar and Eatery,756,43.6508333333333,-79.44305555555559,foursquare,bar
473,Henderson Brewing Co,387,43.6508333333333,-79.44305555555559,foursquare,bar
474,Black Dice Cafe,703,43.6508333333333,-79.44305555555559,foursquare,bar
475,The Dizzy,599,43.6508333333333,-79.44305555555559,foursquare,bar
476,The Gaslight,822,43.6508333333333,-79.44305555555559,foursquare,bar
477,Swan Dive,569,43.6508333333333,-79.44305555555559,foursquare,bar
478,The 47,930,43.6508333333333,-79.44305555555559,foursquare,bar
479,Seoul Shakers,839,43.6508333333333,-79.44305555555559,foursquare,bar
480,Laylow Beer Bar and Eatery,404,43.651238,-79.43868,foursquare,bar
481,Midfield Wine Bar,725,43.651238,-79.43868,foursquare,bar
482,Bar Neon,873,43.651238,-79.43868,foursquare,bar
483,Black Dice Cafe,375,43.651238,-79.43868,foursquare,bar
484,The 3 Speed,888,43.651238,-79.43868,foursquare,bar
485,Bandit Brewery,880,43.651238,-79.43868,foursquare,bar
486,Burdock,917,43.651238,-79.43868,foursquare,bar
487,Henderson Brewing Co,623,43.651238,-79.43868,foursquare,bar
488,Swan Dive,256,43.651238,-79.43868,foursquare,bar
489,The Dizzy,940,43.651238,-79.43868,foursquare,bar
490,Cocktail Bar,857,43.6544915,-79.422634,foursquare,bar
491,Reposado Bar & Lounge,823,43.6544915,-79.422634,foursquare,bar
492,Bellwoods Brewery,849,43.6544915,-79.422634,foursquare,bar
493,The Caledonian,73,43.6544915,-79.422634,foursquare,bar
494,Mahjong Bar,586,43.6544915,-79.422634,foursquare,bar
495,The Dog and Tiger Kitchen and Bar,905,43.6544915,-79.422634,foursquare,bar
496,Bar Isabel,157,43.6544915,-79.422634,foursquare,bar
497,Sottovoce Wine & Pasta Bar,712,43.6544915,-79.422634,foursquare,bar
498,Midfield Wine Bar,795,43.6544915,-79.422634,foursquare,bar
499,The Emmet Ray,256,43.6544915,-79.422634,foursquare,bar
500,The Mugshot Tavern,469,43.6543604,-79.4655296,foursquare,bar
501,Cabin Fever Collective,724,43.6543604,-79.4655296,foursquare,bar
502,Whelan's Gate Irish Pub,730,43.6543604,-79.4655296,foursquare,bar
503,Mackenzies High Park,276,43.6543604,-79.4655296,foursquare,bar
504,Lithuanian Hall,938,43.6543604,-79.4655296,foursquare,bar
505,The Wicket,717,43.6543604,-79.4655296,foursquare,bar
506,Hannah's Cafe and Bistro,228,43.6543604,-79.4655296,foursquare,bar
507,High Park,892,43.6543604,-79.4655296,foursquare,bar
508,Lithuania Park,518,43.6543604,-79.4655296,foursquare,bar
509,Swan & Firkin,897,43.6543604,-79.4655296,foursquare,bar
510,Cheese Boutique,865,43.635932000000004,-79.46508299999999,foursquare,bar
511,Palace Pier Rooftop Club,901,43.635932000000004,-79.46508299999999,foursquare,bar
512,High Park Zoo,845,43.635932000000004,-79.46508299999999,foursquare,bar
513,Sunnyside Pavilion Cafe,705,43.635932000000004,-79.46508299999999,foursquare,bar
514,Sunnyside Pavilion Cafe,697,43.635932000000004,-79.46508299999999,foursquare,bar
515,Palace Place Foods,781,43.635932000000004,-79.46508299999999,foursquare,bar
516,"Barry R. Cline, Architect",959,43.635932000000004,-79.46508299999999,foursquare,bar
517,The Mugshot Tavern,38,43.654501,-79.460053,foursquare,bar
518,Cabin Fever Collective,293,43.654501,-79.460053,foursquare,bar
519,Bandit Brewery,876,43.654501,-79.460053,foursquare,bar
520,Whelan's Gate Irish Pub,297,43.654501,-79.460053,foursquare,bar
521,Lithuanian Hall,506,43.654501,-79.460053,foursquare,bar
522,Loons Pub,778,43.654501,-79.460053,foursquare,bar
523,The Local,830,43.654501,-79.460053,foursquare,bar
524,Mackenzies High Park,690,43.654501,-79.460053,foursquare,bar
525,The Wicket,286,43.654501,-79.460053,foursquare,bar
526,Reunion Island Coffee Bar,881,43.654501,-79.460053,foursquare,bar
527,Cheese Boutique,721,43.634896000000005,-79.467763,foursquare,bar
528,Palace Pier Rooftop Club,658,43.634896000000005,-79.467763,foursquare,bar
529,Sunnyside Pavilion Cafe,944,43.634896000000005,-79.467763,foursquare,bar
530,Palace Place Foods,545,43.634896000000005,-79.467763,foursquare,bar
531,Sunnyside Pavilion Cafe,937,43.634896000000005,-79.467763,foursquare,bar
532,"Barry R. Cline, Architect",719,43.634896000000005,-79.467763,foursquare,bar
533,Royal Canadian Legion Branch 344,781,43.6314,-79.4304,foursquare,bar
534,Vampire Bar & Lounge,958,43.6314,-79.4304,foursquare,bar
535,Liberty Grand Entertainment Complex,329,43.6314,-79.4304,foursquare,bar
536,BMO Field,971,43.6314,-79.4304,foursquare,bar
537,Maritz Holiday Party - Winter Wonderland: a Frosted Affair,132,43.6314,-79.4304,foursquare,bar
538,Medieval Times Dinner & Tournament,419,43.6314,-79.4304,foursquare,bar
539,Brodflour,917,43.6314,-79.4304,foursquare,bar
540,Louie - Craft Coffee,956,43.6314,-79.4304,foursquare,bar
541,SCHOOL Restaurant,861,43.6314,-79.4304,foursquare,bar
542,Queen Elizabeth Theatre,712,43.6314,-79.4304,foursquare,bar
543,Royal Canadian Legion Branch 344,532,43.636731,-79.44496600000001,foursquare,bar
544,Peaches Sports Bar,548,43.636731,-79.44496600000001,foursquare,bar
545,Food & Liquor,408,43.636731,-79.44496600000001,foursquare,bar
546,Easy Restaurant,230,43.636731,-79.44496600000001,foursquare,bar
547,Amico's Pizza,331,43.636731,-79.44496600000001,foursquare,bar
548,Craig's Cookies,328,43.636731,-79.44496600000001,foursquare,bar
549,Shangrila,428,43.636731,-79.44496600000001,foursquare,bar
550,The Grand Trunk,252,43.636731,-79.44496600000001,foursquare,bar
551,Loga's Corner,840,43.636731,-79.44496600000001,foursquare,bar
552,Ed's Real Scoop,953,43.636731,-79.44496600000001,foursquare,bar
553,Bandit Brewery,169,43.6534268,-79.4512787,foursquare,bar
554,The Mugshot Tavern,694,43.6534268,-79.4512787,foursquare,bar
555,Cabin Fever Collective,485,43.6534268,-79.4512787,foursquare,bar
556,Henderson Brewing Co,460,43.6534268,-79.4512787,foursquare,bar
557,The Dizzy,584,43.6534268,-79.4512787,foursquare,bar
558,The Gaslight,502,43.6534268,-79.4512787,foursquare,bar
559,Whelan's Gate Irish Pub,475,43.6534268,-79.4512787,foursquare,bar
560,Loons Pub,190,43.6534268,-79.4512787,foursquare,bar
561,Barque Smokehouse,612,43.6534268,-79.4512787,foursquare,bar
562,Lithuanian Hall,350,43.6534268,-79.4512787,foursquare,bar
563,Sip Wine Bar,170,43.7112153,-79.39894,foursquare,bar
564,Granite Brewery,806,43.7112153,-79.39894,foursquare,bar
565,Cibo Wine Bar,57,43.7112153,-79.39894,foursquare,bar
566,Istanbul Cafe & Espresso Bar,600,43.7112153,-79.39894,foursquare,bar
567,The Keg Steakhouse + Bar,618,43.7112153,-79.39894,foursquare,bar
568,The Rose & Crown,298,43.7112153,-79.39894,foursquare,bar
569,Fox & Firkin,510,43.7112153,-79.39894,foursquare,bar
570,Bar Buca - Yonge & Eglinton,577,43.7112153,-79.39894,foursquare,bar
571,Duke of Kent,368,43.7112153,-79.39894,foursquare,bar
572,Function Bar,412,43.7112153,-79.39894,foursquare,bar
573,Bar+ Karaoke Lounge,883,43.655227000000004,-79.39201,foursquare,bar
574,Bar Hop Brewco,694,43.655227000000004,-79.39201,foursquare,bar
575,Earl's Kitchen & Bar,1049,43.655227000000004,-79.39201,foursquare,bar
576,The Embassy Bar,797,43.655227000000004,-79.39201,foursquare,bar
577,Sin and Redemption,66,43.655227000000004,-79.39201,foursquare,bar
578,Town Crier Pub,804,43.655227000000004,-79.39201,foursquare,bar
579,The Queen and Beaver Public House,726,43.655227000000004,-79.39201,foursquare,bar
580,Cold Tea,737,43.655227000000004,-79.39201,foursquare,bar
581,Soho House,844,43.655227000000004,-79.39201,foursquare,bar
582,Queen St Warehouse,584,43.655227000000004,-79.39201,foursquare,bar
583,Louis Cifer Brew Works,844,43.685167,-79.34962,foursquare,bar
584,Auld Spot Pub,914,43.685167,-79.34962,foursquare,bar
585,The Olde Eton House,825,43.685167,-79.34962,foursquare,bar
586,The Big Carrot Organic Juice Bar,893,43.685167,-79.34962,foursquare,bar
587,Serano Bakery,335,43.685167,-79.34962,foursquare,bar
588,Bar Hop Session,826,43.685167,-79.34962,foursquare,bar
589,Tapps Restaurant & Bar,785,43.685167,-79.34962,foursquare,bar
590,California Restaurant & Tavern,189,43.685167,-79.34962,foursquare,bar
591,Pizzeria Libretto,760,43.685167,-79.34962,foursquare,bar
592,Fox and Fiddle,772,43.685167,-79.34962,foursquare,bar
593,Cibo Wine Bar - Yorkville,285,43.6704537,-79.39014,foursquare,bar
594,Dbar,115,43.6704537,-79.39014,foursquare,bar
595,The Oxley,228,43.6704537,-79.39014,foursquare,bar
596,The Rebel House,801,43.6704537,-79.39014,foursquare,bar
597,KOKO! Share Bar,123,43.6704537,-79.39014,foursquare,bar
598,Nespresso Boutique Bar,266,43.6704537,-79.39014,foursquare,bar
599,Aroma Espresso Bar,294,43.6704537,-79.39014,foursquare,bar
600,Bar Reyna,263,43.6704537,-79.39014,foursquare,bar
601,Pegasus on Church,969,43.6704537,-79.39014,foursquare,bar
602,Duke of York,610,43.6704537,-79.39014,foursquare,bar
603,Cibo Wine Bar - Yorkville,678,43.6691099,-79.38551,foursquare,bar
604,Boutique Bar,680,43.6691099,-79.38551,foursquare,bar
605,Churchmouse & Firkin,644,43.6691099,-79.38551,foursquare,bar
606,Hair of the Dog,841,43.6691099,-79.38551,foursquare,bar
607,Woody's,668,43.6691099,-79.38551,foursquare,bar
608,Dbar,442,43.6691099,-79.38551,foursquare,bar
609,The Oxley,620,43.6691099,-79.38551,foursquare,bar
610,Black Eagle,707,43.6691099,-79.38551,foursquare,bar
611,Piedmont Coffee Bar,257,43.6691099,-79.38551,foursquare,bar
612,The Keg Steakhouse & Bar,635,43.6691099,-79.38551,foursquare,bar
613,Bar Hop,991,43.641389000000004,-79.404444,foursquare,bar
614,416 Snack Bar,681,43.641389000000004,-79.404444,foursquare,bar
615,H Bar,693,43.641389000000004,-79.404444,foursquare,bar
616,The Cloak Bar,540,43.641389000000004,-79.404444,foursquare,bar
617,WVRST,432,43.641389000000004,-79.404444,foursquare,bar
618,BarChef,815,43.641389000000004,-79.404444,foursquare,bar
619,Mother Cocktail Bar,700,43.641389000000004,-79.404444,foursquare,bar
620,Belgian Moon Brewery,132,43.641389000000004,-79.404444,foursquare,bar
621,Thompson Rooftop Lounge,280,43.641389000000004,-79.404444,foursquare,bar
622,Old York Bar & Grill,170,43.641389000000004,-79.404444,foursquare,bar
623,Bar Hop,315,43.643834000000005,-79.396649,foursquare,bar
624,Bar Hop Brewco,635,43.643834000000005,-79.396649,foursquare,bar
625,The Cloak Bar,142,43.643834000000005,-79.396649,foursquare,bar
626,416 Snack Bar,719,43.643834000000005,-79.396649,foursquare,bar
627,Bang Sue Bar,353,43.643834000000005,-79.396649,foursquare,bar
628,WVRST,333,43.643834000000005,-79.396649,foursquare,bar
629,Steam Whistle Brewing,802,43.643834000000005,-79.396649,foursquare,bar
630,Victor Restaurant & Bar,487,43.643834000000005,-79.396649,foursquare,bar
631,BarChef,545,43.643834000000005,-79.396649,foursquare,bar
632,Town Crier Pub,703,43.643834000000005,-79.396649,foursquare,bar
633,Bar+ Karaoke Lounge,746,43.6545174,-79.38953149999999,foursquare,bar
634,Bar Hop Brewco,682,43.6545174,-79.38953149999999,foursquare,bar
635,Earl's Kitchen & Bar,867,43.6545174,-79.38953149999999,foursquare,bar
636,Town Crier Pub,714,43.6545174,-79.38953149999999,foursquare,bar
637,The Embassy Bar,990,43.6545174,-79.38953149999999,foursquare,bar
638,The Queen and Beaver Public House,584,43.6545174,-79.38953149999999,foursquare,bar
639,Cold Tea,928,43.6545174,-79.38953149999999,foursquare,bar
640,Soho House,686,43.6545174,-79.38953149999999,foursquare,bar
641,Queen St Warehouse,493,43.6545174,-79.38953149999999,foursquare,bar
642,Lobby Lounge at the Shangri-La Toronto,642,43.6545174,-79.38953149999999,foursquare,bar
643,Her Father's Cider Bar + Kitchen,378,43.665846,-79.40499799999999,foursquare,bar
644,Crafty Coyote,292,43.665846,-79.40499799999999,foursquare,bar
645,Harbord House,377,43.665846,-79.40499799999999,foursquare,bar
646,Madison Avenue Pub,263,43.665846,-79.40499799999999,foursquare,bar
647,Victory Cafe,294,43.665846,-79.40499799999999,foursquare,bar
648,Cloak & Dagger Irish Pub,992,43.665846,-79.40499799999999,foursquare,bar
649,Labyrinth Lounge,199,43.665846,-79.40499799999999,foursquare,bar
650,L'Espresso Bar Mercurio,505,43.665846,-79.40499799999999,foursquare,bar
651,Duke of York,706,43.665846,-79.40499799999999,foursquare,bar
652,Bar Mercurio,414,43.665846,-79.40499799999999,foursquare,bar
653,Bar Hop,332,43.6461,-79.3895,foursquare,bar
654,Bar Hop Brewco,458,43.6461,-79.3895,foursquare,bar
655,Earl's Kitchen & Bar,509,43.6461,-79.3895,foursquare,bar
656,Library Bar,638,43.6461,-79.3895,foursquare,bar
657,Steam Whistle Brewing,520,43.6461,-79.3895,foursquare,bar
658,Town Crier Pub,230,43.6461,-79.3895,foursquare,bar
659,The Cloak Bar,770,43.6461,-79.3895,foursquare,bar
660,Amsterdam BrewHouse,963,43.6461,-79.3895,foursquare,bar
661,BarChef,883,43.6461,-79.3895,foursquare,bar
662,WVRST,929,43.6461,-79.3895,foursquare,bar
663,The Fill Station Sports Bar,797,43.671349,-79.29451,foursquare,bar
664,Castro's Lounge,55,43.671349,-79.29451,foursquare,bar
665,Bud's Coffee Bar,733,43.671349,-79.29451,foursquare,bar
666,The Stone Lion,670,43.671349,-79.29451,foursquare,bar
667,Gabby's Restaurant Group,182,43.671349,-79.29451,foursquare,bar
668,Outrigger Tap & Table,564,43.671349,-79.29451,foursquare,bar
669,Tori's Bakeshop,346,43.671349,-79.29451,foursquare,bar
670,Kew Gardens,413,43.671349,-79.29451,foursquare,bar
671,Kew-Balmy Beach,446,43.671349,-79.29451,foursquare,bar
672,Ed's Real Scoop,542,43.671349,-79.29451,foursquare,bar
673,Rorschach Brewing,735,43.667208,-79.312315,foursquare,bar
674,Godspeed Brewery,814,43.667208,-79.312315,foursquare,bar
675,Murphy's Law Irish Pub Inc,30,43.667208,-79.312315,foursquare,bar
676,Bud's Coffee Bar,769,43.667208,-79.312315,foursquare,bar
677,Eulalie's Corner Store,971,43.667208,-79.312315,foursquare,bar
678,The Stone Lion,832,43.667208,-79.312315,foursquare,bar
679,Woodbine Park,344,43.667208,-79.312315,foursquare,bar
680,Woodbine Beach Park,659,43.667208,-79.312315,foursquare,bar
681,Ashbridges Bay Beach Volleyball,583,43.667208,-79.312315,foursquare,bar
682,Leslieville Farmers Market,652,43.667208,-79.312315,foursquare,bar
683,The Fill Station Sports Bar,542,43.669328,-79.288949,foursquare,bar
684,Castro's Lounge,532,43.669328,-79.288949,foursquare,bar
685,Outrigger Tap & Table,393,43.669328,-79.288949,foursquare,bar
686,Tori's Bakeshop,328,43.669328,-79.288949,foursquare,bar
687,Ed's Real Scoop,374,43.669328,-79.288949,foursquare,bar
688,Fox Theatre,408,43.669328,-79.288949,foursquare,bar
689,I'm on the Beach,360,43.669328,-79.288949,foursquare,bar
690,Kew-Balmy Beach,555,43.669328,-79.288949,foursquare,bar
691,Gabby's Restaurant Group,641,43.669328,-79.288949,foursquare,bar
692,Bagels on Fire,429,43.669328,-79.288949,foursquare,bar
693,The Fill Station Sports Bar,334,43.672571000000005,-79.289,foursquare,bar
694,The Beech Tree,880,43.672571000000005,-79.289,foursquare,bar
695,The Feathers Pub,889,43.672571000000005,-79.289,foursquare,bar
696,Castro's Lounge,517,43.672571000000005,-79.289,foursquare,bar
