,name,rating,review_count,distance,latitude,longitude,total,api,query
286,Cafe Oro Di Napoli,4.5,102,682.1866336459361,43.657266,-79.374756,910,yelp,restaurant
287,Gyukatsu Kyoto Katsugyu,4.0,156,124.56082698339964,43.657266,-79.374756,910,yelp,restaurant
288,Richmond Station,4.5,908,749.7706819514182,43.657266,-79.374756,910,yelp,restaurant
289,Pearl Diver,4.0,632,638.2656097269808,43.657266,-79.374756,910,yelp,restaurant
290,Horangee Sikdang,4.5,44,732.275983124723,43.657266,-79.374756,910,yelp,restaurant
291,The Rabbit Hole,4.0,38,894.2044857504387,43.657266,-79.374756,910,yelp,restaurant
292,Haidilao Hot Pot,5.0,34,502.92924980513897,43.657266,-79.374756,910,yelp,restaurant
293,Hendriks Restaurant & Bar,4.0,120,597.0947946644083,43.657266,-79.374756,910,yelp,restaurant
294,Hana Don,4.5,22,808.2325516786117,43.657266,-79.374756,910,yelp,restaurant
295,Hokkaido Ramen Santouka,4.0,896,244.41765954724752,43.657266,-79.374756,910,yelp,restaurant
296,Sinjeon Topokki,4.5,8,540.1024227030468,43.657266,-79.374756,910,yelp,restaurant
297,Gurume Sushi,5.0,56,679.9650961580614,43.657266,-79.374756,910,yelp,restaurant
298,The Queen And Beaver Public House,4.0,413,688.3397366077598,43.657266,-79.374756,910,yelp,restaurant
299,Bob's Bulgogi,4.0,90,611.5487732422936,43.657266,-79.374756,910,yelp,restaurant
300,Wynona,4.5,62,62.30276081644259,43.6672144,-79.3452697,145,yelp,restaurant
301,Batifole Restaurant,4.0,84,172.99749407281462,43.6672144,-79.3452697,145,yelp,restaurant
302,Eastside Social,4.5,81,811.5845498414432,43.6672144,-79.3452697,145,yelp,restaurant
303,Dine & Dim,4.5,28,468.36486771629677,43.6672144,-79.3452697,145,yelp,restaurant
304,East End Vine,5.0,3,55.437142563887214,43.6672144,-79.3452697,145,yelp,restaurant
305,Bach Yen,4.0,214,191.4799307781504,43.6672144,-79.3452697,145,yelp,restaurant
306,Que Ling Restaurant,4.0,94,368.9532439856129,43.6672144,-79.3452697,145,yelp,restaurant
307,Lamoon Thai Cafe,4.5,13,241.6361671873073,43.6672144,-79.3452697,145,yelp,restaurant
308,Lady Marmalade,4.0,634,671.3101939028898,43.6672144,-79.3452697,145,yelp,restaurant
309,O’SOMAE,4.5,30,601.6147760582919,43.6672144,-79.3452697,145,yelp,restaurant
310,Supreme Taste,5.0,14,607.0728087620778,43.6672144,-79.3452697,145,yelp,restaurant
311,Maple Leaf Tavern,4.0,108,451.0345084941533,43.6672144,-79.3452697,145,yelp,restaurant
312,Completo,4.5,15,616.5875072630927,43.6672144,-79.3452697,145,yelp,restaurant
313,Oji Seichi,4.0,38,636.5022702140534,43.6672144,-79.3452697,145,yelp,restaurant
314,Mi Mi Restaurant,4.0,138,333.26553149394067,43.6672144,-79.3452697,145,yelp,restaurant
315,Farside,4.5,11,551.3243140098388,43.6672144,-79.3452697,145,yelp,restaurant
316,Ona Noodle,4.0,4,44.7305878213705,43.6672144,-79.3452697,145,yelp,restaurant
317,Pinkerton Snack Bar,4.0,69,672.3746425378544,43.6672144,-79.3452697,145,yelp,restaurant
318,The Comrade,4.0,87,896.0720012854233,43.6672144,-79.3452697,145,yelp,restaurant
319,Gare De L'est,3.5,75,393.69519819783034,43.6672144,-79.3452697,145,yelp,restaurant
320,Famiglia Baldassarre,4.5,74,630.3007604498348,43.673939000000004,-79.441159,142,yelp,restaurant
321,CANO Restaurant,4.5,73,535.1972003050385,43.673939000000004,-79.441159,142,yelp,restaurant
322,Rush Hour,4.5,48,315.2665795492543,43.673939000000004,-79.441159,142,yelp,restaurant
323,North Of Brooklyn,4.0,44,547.9563019971519,43.673939000000004,-79.441159,142,yelp,restaurant
324,The Sovereign,4.5,36,137.45267915491425,43.673939000000004,-79.441159,142,yelp,restaurant
325,Meta Dos Leitoes,4.5,7,501.6752472317539,43.673939000000004,-79.441159,142,yelp,restaurant
326,Itacate,4.5,57,686.1997551945678,43.673939000000004,-79.441159,142,yelp,restaurant
327,Agio,4.5,191,806.189658615378,43.673939000000004,-79.441159,142,yelp,restaurant
328,Atomic 10,4.5,32,513.3169885304753,43.673939000000004,-79.441159,142,yelp,restaurant
329,Parallel,4.0,106,541.0289574010081,43.673939000000004,-79.441159,142,yelp,restaurant
330,King's Tacos,4.0,81,510.1304385213609,43.673939000000004,-79.441159,142,yelp,restaurant
331,DeSotos Eatery,4.0,84,534.9852159086844,43.673939000000004,-79.441159,142,yelp,restaurant
332,Barista & Chef,4.5,53,681.766485860971,43.673939000000004,-79.441159,142,yelp,restaurant
333,Royal Caribbean Cafe,4.0,29,467.0189179681486,43.673939000000004,-79.441159,142,yelp,restaurant
334,Rio 40 Restaurant,4.0,63,579.1187219008887,43.673939000000004,-79.441159,142,yelp,restaurant
335,Good Behaviour,4.5,48,632.721172926427,43.673939000000004,-79.441159,142,yelp,restaurant
336,Marcello’s pizzeria,4.0,103,454.31244308077515,43.673939000000004,-79.441159,142,yelp,restaurant
337,Gaucho Pie,4.5,9,605.3042171198107,43.673939000000004,-79.441159,142,yelp,restaurant
338,Khmer Thai Restaurant,4.0,139,652.0102217867445,43.673939000000004,-79.441159,142,yelp,restaurant
339,La Morena,5.0,8,458.389392895532,43.673939000000004,-79.441159,142,yelp,restaurant
340,Eastside Social,4.5,81,390.36888815272505,43.657990999999996,-79.340075,126,yelp,restaurant
341,The Comrade,4.0,87,652.258083442474,43.657990999999996,-79.340075,126,yelp,restaurant
342,Goods & Provisions,4.0,101,619.056189058667,43.657990999999996,-79.340075,126,yelp,restaurant
343,Frankie's,4.0,39,377.5255192753431,43.657990999999996,-79.340075,126,yelp,restaurant
344,Completo,4.5,173,707.6203497032755,43.657990999999996,-79.340075,126,yelp,restaurant
345,CrowdedHouse,4.5,64,707.8899131422118,43.657990999999996,-79.340075,126,yelp,restaurant
346,Ascari,4.0,128,592.0073894301202,43.657990999999996,-79.340075,126,yelp,restaurant
347,Greta Solomon's,4.0,48,607.5834345099213,43.657990999999996,-79.340075,126,yelp,restaurant
348,Tabule Middle Eastern Cuisine,4.0,202,547.4306346443234,43.657990999999996,-79.340075,126,yelp,restaurant
349,La Paella,4.0,41,685.6711711741634,43.657990999999996,-79.340075,126,yelp,restaurant
350,Hermie’s,4.5,8,808.5067961295224,43.657990999999996,-79.340075,126,yelp,restaurant
351,Maha’s Cafe,4.5,5,368.04858929822467,43.657990999999996,-79.340075,126,yelp,restaurant
352,Urban House,4.5,13,775.6041880457408,43.657990999999996,-79.340075,126,yelp,restaurant
353,EAT BKK Thai Kitchen,4.0,74,372.6018074958376,43.657990999999996,-79.340075,126,yelp,restaurant
354,ēst Restaurant,4.0,27,727.2499127679031,43.657990999999996,-79.340075,126,yelp,restaurant
355,Wynona,4.5,62,1064.6669727983115,43.657990999999996,-79.340075,126,yelp,restaurant
356,Pasaj,4.0,57,579.149875635043,43.657990999999996,-79.340075,126,yelp,restaurant
357,Nodo Leslieville,4.0,37,885.4212048802641,43.657990999999996,-79.340075,126,yelp,restaurant
358,Juzz Sushi,4.0,49,368.28124952927914,43.657990999999996,-79.340075,126,yelp,restaurant
359,White Lily Diner,4.5,147,897.75308608283,43.657990999999996,-79.340075,126,yelp,restaurant
360,Nodo Leslieville,4.0,37,514.66166862975,43.66745,-79.329408,137,yelp,restaurant
361,Gio Rana's Really Really Nice Restaurant,4.0,231,464.69908133692354,43.66745,-79.329408,137,yelp,restaurant
362,Le Conciliabule,4.5,14,469.40577909376964,43.66745,-79.329408,137,yelp,restaurant
363,Tulia Osteria,4.5,2,507.54661508450624,43.66745,-79.329408,137,yelp,restaurant
364,Completo,4.5,173,653.2904504890805,43.66745,-79.329408,137,yelp,restaurant
365,CrowdedHouse,4.5,64,665.2792870244064,43.66745,-79.329408,137,yelp,restaurant
366,Jules Bistro,3.5,31,415.8254919999729,43.66745,-79.329408,137,yelp,restaurant
367,Eastside Social,4.5,81,1028.2034496110914,43.66745,-79.329408,137,yelp,restaurant
368,Maha's,4.0,598,477.58648667607207,43.66745,-79.329408,137,yelp,restaurant
369,La Paella,4.0,41,674.4873634687524,43.66745,-79.329408,137,yelp,restaurant
370,Goods & Provisions,4.0,101,738.342973725775,43.66745,-79.329408,137,yelp,restaurant
371,Hastings Snack Bar,4.5,43,409.1294241845222,43.66745,-79.329408,137,yelp,restaurant
372,Chula Taberna Mexicana,4.0,161,559.6262146411514,43.66745,-79.329408,137,yelp,restaurant
373,The Sidekick,4.5,31,468.223218126317,43.66745,-79.329408,137,yelp,restaurant
374,Descendant Detroit Style Pizza,4.5,447,561.5036921476666,43.66745,-79.329408,137,yelp,restaurant
375,Puerto Bravo,4.5,4,763.3786625296808,43.66745,-79.329408,137,yelp,restaurant
376,Anglr,4.0,17,593.4810649218342,43.66745,-79.329408,137,yelp,restaurant
377,Betty’s East,3.5,6,458.8753387238357,43.66745,-79.329408,137,yelp,restaurant
378,Pinkerton Snack Bar,4.0,69,659.0012812108612,43.66745,-79.329408,137,yelp,restaurant
379,Greta Solomon's,4.0,48,749.8160081509459,43.66745,-79.329408,137,yelp,restaurant
380,Wynona,4.5,62,789.8294425312326,43.672453000000004,-79.338259,160,yelp,restaurant
381,Pinkerton Snack Bar,4.0,69,387.1917559489135,43.672453000000004,-79.338259,160,yelp,restaurant
382,Chula Taberna Mexicana,4.0,161,402.8505066461525,43.672453000000004,-79.338259,160,yelp,restaurant
383,Anglr,4.0,17,370.71970020546127,43.672453000000004,-79.338259,160,yelp,restaurant
384,Maple Leaf Tavern,4.0,108,498.5003715377315,43.672453000000004,-79.338259,160,yelp,restaurant
385,Lil Joe Cucina & Bar,4.5,18,370.7197002041885,43.672453000000004,-79.338259,160,yelp,restaurant
386,Trattoria Di Parma,4.5,9,815.9434718094519,43.672453000000004,-79.338259,160,yelp,restaurant
387,The Shmooz,4.5,32,518.4049642592703,43.672453000000004,-79.338259,160,yelp,restaurant
388,GB Hand Pulled Noodle,3.5,38,386.4416455493121,43.672453000000004,-79.338259,160,yelp,restaurant
389,Athens Restaurant,4.0,91,841.6070227238624,43.672453000000004,-79.338259,160,yelp,restaurant
390,Banh Mi Huy-Ky,4.0,20,393.74233774198507,43.672453000000004,-79.338259,160,yelp,restaurant
391,Le Conciliabule,4.5,14,895.6571103149098,43.672453000000004,-79.338259,160,yelp,restaurant
392,One Night Only Pizza,4.5,13,478.85811641557643,43.672453000000004,-79.338259,160,yelp,restaurant
393,East End Vine,5.0,3,793.6807535327792,43.672453000000004,-79.338259,160,yelp,restaurant
394,Galata Restaurant,5.0,12,879.4327088595303,43.672453000000004,-79.338259,160,yelp,restaurant
395,Bar Habana,5.0,2,394.26140733114323,43.672453000000004,-79.338259,160,yelp,restaurant
396,Ramen Buta-Nibo,4.5,22,991.0047428878466,43.672453000000004,-79.338259,160,yelp,restaurant
397,Yummy House,4.0,13,376.73799994578997,43.672453000000004,-79.338259,160,yelp,restaurant
398,Maha's,4.0,598,783.293871537977,43.672453000000004,-79.338259,160,yelp,restaurant
399,Lami by Mama Linda's,5.0,2,541.5885249046128,43.672453000000004,-79.338259,160,yelp,restaurant
400,Eastside Social,4.5,81,423.42353249706457,43.6592088,-79.3348396,81,yelp,restaurant
401,Goods & Provisions,4.0,101,344.5814862019747,43.6592088,-79.3348396,81,yelp,restaurant
402,Nodo Leslieville,4.0,37,504.4744513212142,43.6592088,-79.3348396,81,yelp,restaurant
403,CrowdedHouse,4.5,64,356.4934200720763,43.6592088,-79.3348396,81,yelp,restaurant
404,Ascari,4.0,128,321.2637736260231,43.6592088,-79.3348396,81,yelp,restaurant
405,Completo,4.5,173,385.89414023023977,43.6592088,-79.3348396,81,yelp,restaurant
406,Greta Solomon's,4.0,48,338.49903221965906,43.6592088,-79.3348396,81,yelp,restaurant
407,La Paella,4.0,41,370.19558055995714,43.6592088,-79.3348396,81,yelp,restaurant
408,Gio Rana's Really Really Nice Restaurant,4.0,231,580.5168823233531,43.6592088,-79.3348396,81,yelp,restaurant
409,Pasaj,4.0,57,340.0840371475015,43.6592088,-79.3348396,81,yelp,restaurant
410,Descendant Detroit Style Pizza,4.5,447,453.70374304187186,43.6592088,-79.3348396,81,yelp,restaurant
411,Frankie's,4.0,39,686.6765838124089,43.6592088,-79.3348396,81,yelp,restaurant
412,Wynona,4.5,62,1166.74682214585,43.6592088,-79.3348396,81,yelp,restaurant
413,Leslie Jones,4.0,76,475.33468666100987,43.6592088,-79.3348396,81,yelp,restaurant
414,Maha’s Cafe,4.5,5,466.72416302287604,43.6592088,-79.3348396,81,yelp,restaurant
415,Jules Bistro,3.5,31,715.5883556827365,43.6592088,-79.3348396,81,yelp,restaurant
416,Slowhand Pizza,4.5,8,376.01389555628526,43.6592088,-79.3348396,81,yelp,restaurant
417,Dave's Hot Chicken,4.0,23,370.5486487116177,43.6592088,-79.3348396,81,yelp,restaurant
418,EAT BKK Thai Kitchen,4.0,74,673.4566044599002,43.6592088,-79.3348396,81,yelp,restaurant
419,Hastings Snack Bar,4.5,43,694.698133613753,43.6592088,-79.3348396,81,yelp,restaurant
420,Gianni's,4.5,3,872.5722455917762,43.689211,-79.35438,45,yelp,restaurant
421,Steady's Jamaican Home Cooking,4.5,24,843.2815868365756,43.689211,-79.35438,45,yelp,restaurant
422,Golden Pizza,3.5,34,48.998280563801586,43.689211,-79.35438,45,yelp,restaurant
423,The Greek Grill,4.0,86,592.4367110145527,43.689211,-79.35438,45,yelp,restaurant
424,Hanamaru,4.5,24,800.8352183623911,43.689211,-79.35438,45,yelp,restaurant
425,Pape Village,4.5,24,573.694441504334,43.689211,-79.35438,45,yelp,restaurant
426,Shawarma Frenzy,4.5,49,504.95387848112324,43.689211,-79.35438,45,yelp,restaurant
427,Ritz Restaurant,4.0,38,1005.802781325953,43.689211,-79.35438,45,yelp,restaurant
428,Pho Challenge,3.5,35,483.55170597205995,43.689211,-79.35438,45,yelp,restaurant
429,Cafe Belong,3.0,106,1009.1741134459722,43.689211,-79.35438,45,yelp,restaurant
430,California Restaurant,5.0,1,656.360519649669,43.689211,-79.35438,45,yelp,restaurant
431,La Grotta Pizzeria,3.5,27,605.8380664694274,43.689211,-79.35438,45,yelp,restaurant
432,Cafe Serano,4.0,16,462.98017968199747,43.689211,-79.35438,45,yelp,restaurant
433,C Market,4.5,3,462.2063044125634,43.689211,-79.35438,45,yelp,restaurant
434,George's BBQ Chicken,2.5,30,428.3176069299452,43.689211,-79.35438,45,yelp,restaurant
435,kings drive in,3.5,35,733.9258567009902,43.689211,-79.35438,45,yelp,restaurant
436,Natural Japaneats,0.0,0,966.4987679050853,43.689211,-79.35438,45,yelp,restaurant
437,Donlands Garden Chinese Restaurant,4.0,18,1030.8196878529839,43.689211,-79.35438,45,yelp,restaurant
438,Phyllo Cafe,3.5,8,439.92939827139935,43.689211,-79.35438,45,yelp,restaurant
439,The Wally Tap & Grill,3.0,28,1076.1489238873216,43.689211,-79.35438,45,yelp,restaurant
440,Katsuya,4.5,503,340.6610041903696,43.656927,-79.378497,1000,yelp,restaurant
441,Mogouyan Hand-Pulled Noodles,4.5,76,499.7690618041102,43.656927,-79.378497,1000,yelp,restaurant
442,Horangee Sikdang,4.5,44,525.652980178965,43.656927,-79.378497,1000,yelp,restaurant
443,The Senator,4.0,495,136.90931585644267,43.656927,-79.378497,1000,yelp,restaurant
444,KINKA IZAKAYA ORIGINAL,4.0,1819,390.2080432889641,43.656927,-79.378497,1000,yelp,restaurant
445,Haidilao Hot Pot,5.0,34,276.99039030390344,43.656927,-79.378497,1000,yelp,restaurant
446,Richmond Station,4.5,908,620.8323543835984,43.656927,-79.378497,1000,yelp,restaurant
447,Som Tum Jinda,4.0,13,364.49988316950436,43.656927,-79.378497,1000,yelp,restaurant
448,The Rabbit Hole,4.0,38,770.2930193592676,43.656927,-79.378497,1000,yelp,restaurant
449,Hana Don,4.5,22,506.80157182352247,43.656927,-79.378497,1000,yelp,restaurant
450,Moon Palace,4.0,63,324.6313485474975,43.656927,-79.378497,1000,yelp,restaurant
451,Gyukatsu Kyoto Katsugyu,4.0,156,182.23867233939188,43.656927,-79.378497,1000,yelp,restaurant
452,Adobar,5.0,5,360.1539950658944,43.656927,-79.378497,1000,yelp,restaurant
453,The Queen And Beaver Public House,4.0,413,390.037803841485,43.656927,-79.378497,1000,yelp,restaurant
454,Hendriks Restaurant & Bar,4.0,120,400.8679456094732,43.656927,-79.378497,1000,yelp,restaurant
455,Pearl Diver,4.0,632,706.6609458010303,43.656927,-79.378497,1000,yelp,restaurant
456,Daldongnae Korean BBQ - Dundas Square,4.5,12,279.2820517732902,43.656927,-79.378497,1000,yelp,restaurant
457,Cafe Oro Di Napoli,4.5,102,796.353308319327,43.656927,-79.378497,1000,yelp,restaurant
458,Chachu's,5.0,2,32.65734500969888,43.656927,-79.378497,1000,yelp,restaurant
459,Vietlicious Toronto,4.5,5,209.6886809119545,43.656927,-79.378497,1000,yelp,restaurant
460,Katsuya,4.5,503,550.7354784264513,43.658295,-79.372346,737,yelp,restaurant
461,KINKA IZAKAYA ORIGINAL,4.0,1819,577.9807473388155,43.658295,-79.372346,737,yelp,restaurant
462,Som Tum Jinda,4.0,13,517.1327875803529,43.658295,-79.372346,737,yelp,restaurant
463,Adobar,5.0,5,171.07224686362065,43.658295,-79.372346,737,yelp,restaurant
464,The Senator,4.0,495,604.989581604427,43.658295,-79.372346,737,yelp,restaurant
465,Cafe Oro Di Napoli,4.5,102,763.9766728089735,43.658295,-79.372346,737,yelp,restaurant
466,Gyukatsu Kyoto Katsugyu,4.0,156,347.64426484842244,43.658295,-79.372346,737,yelp,restaurant
467,Horangee Sikdang,4.5,44,864.0987946744533,43.658295,-79.372346,737,yelp,restaurant
468,Pearl Diver,4.0,632,756.4705616309259,43.658295,-79.372346,737,yelp,restaurant
469,Richmond Station,4.5,908,950.8316473049805,43.658295,-79.372346,737,yelp,restaurant
470,Mogouyan Hand-Pulled Noodles,4.5,76,1017.4003726885127,43.658295,-79.372346,737,yelp,restaurant
471,The Rabbit Hole,4.0,38,1089.5134106486412,43.658295,-79.372346,737,yelp,restaurant
472,Sinjeon Topokki,4.5,8,606.6541251497505,43.658295,-79.372346,737,yelp,restaurant
473,The House On Parliament,4.0,317,687.5153474650075,43.658295,-79.372346,737,yelp,restaurant
474,Umi's Kitchen,4.0,23,215.88418537805472,43.658295,-79.372346,737,yelp,restaurant
475,Revelstoke Cafe,4.5,6,597.270502673242,43.658295,-79.372346,737,yelp,restaurant
476,Haidilao Hot Pot,5.0,34,727.447189070856,43.658295,-79.372346,737,yelp,restaurant
477,Saigon PAI,4.5,59,678.5640073567693,43.658295,-79.372346,737,yelp,restaurant
478,King Place,3.5,44,89.96156718548283,43.658295,-79.372346,737,yelp,restaurant
479,SeoulChild,5.0,1,683.6884330363447,43.658295,-79.372346,737,yelp,restaurant
480,Bistro Camino,4.5,29,858.6641184294853,43.694015500000006,-79.2889842,68,yelp,restaurant
481,Church's Texas Chicken,4.5,14,353.93375119904016,43.694015500000006,-79.2889842,68,yelp,restaurant
482,ADDA Bengali Kitchen and Catering,5.0,15,924.3320646102994,43.694015500000006,-79.2889842,68,yelp,restaurant
483,Royal Shawarma & Kebab,4.5,2,497.5721134403499,43.694015500000006,-79.2889842,68,yelp,restaurant
484,Halibut House Fish and Chips,3.5,27,500.26624348039263,43.694015500000006,-79.2889842,68,yelp,restaurant
485,Quarry Cafe,4.0,27,937.9205934460707,43.694015500000006,-79.2889842,68,yelp,restaurant
486,Ghoroaa Restaurant,3.5,22,413.44054167024194,43.694015500000006,-79.2889842,68,yelp,restaurant
487,Two Brothers Shawarma,4.0,16,723.2408849916031,43.694015500000006,-79.2889842,68,yelp,restaurant
488,Ritz Caribbean Foods,3.5,20,363.2194071320648,43.694015500000006,-79.2889842,68,yelp,restaurant
489,Grillies,4.0,82,1068.8248645495755,43.694015500000006,-79.2889842,68,yelp,restaurant
490,Hakka Chopsticks,4.0,14,528.2796187043433,43.694015500000006,-79.2889842,68,yelp,restaurant
491,Danforth Roti Shop,4.0,19,731.7490671269018,43.694015500000006,-79.2889842,68,yelp,restaurant
492,Makkah Restaurant,4.0,2,444.8918997399243,43.694015500000006,-79.2889842,68,yelp,restaurant
493,Master Pizzeria,4.0,4,1072.8079557317892,43.694015500000006,-79.2889842,68,yelp,restaurant
494,Red Hot Tandoori,3.5,6,350.0386774968951,43.694015500000006,-79.2889842,68,yelp,restaurant
495,Chopstick Foods,4.0,12,728.4776613478551,43.694015500000006,-79.2889842,68,yelp,restaurant
496,Azmi Shawarma & Biryani,4.5,2,410.16553314852047,43.694015500000006,-79.2889842,68,yelp,restaurant
497,Sedaghat Restaurant,4.0,13,924.3320646092765,43.694015500000006,-79.2889842,68,yelp,restaurant
498,Kurdistan Shawarma,5.0,1,794.0499398061357,43.694015500000006,-79.2889842,68,yelp,restaurant
499,Su-Good,4.0,20,1083.9396709278833,43.694015500000006,-79.2889842,68,yelp,restaurant
500,Nodo Restaurant,4.5,65,549.4020021665541,43.6809164,-79.4229684,96,yelp,restaurant
501,FK,4.5,54,470.61787248843115,43.6809164,-79.4229684,96,yelp,restaurant
502,Tacos Moras,5.0,5,254.9542680558525,43.6809164,-79.4229684,96,yelp,restaurant
503,Queen of Persia,4.5,52,230.7210073508744,43.6809164,-79.4229684,96,yelp,restaurant
504,Mezzetta Restaurant & Tapas Bar,3.5,57,202.74665499546825,43.6809164,-79.4229684,96,yelp,restaurant
505,Sea Witch Fish and Chips,4.0,136,165.36616361583768,43.6809164,-79.4229684,96,yelp,restaurant
506,Aviv Immigrant Kitchen,4.5,22,494.0883444869821,43.6809164,-79.4229684,96,yelp,restaurant
507,The Rushton,3.5,104,375.7270675998216,43.6809164,-79.4229684,96,yelp,restaurant
